StationName,SubdivisionName,ParentSubdivisionName,latitude,longitude,District
BIRORO I-1,KARANGARA,BISHESHE DIVISION,-0.0070237,30.5268622,IBANDA
BIRORO I-2,KARANGARA,BISHESHE DIVISION,-0.0626286,30.5381038,IBANDA
BUBAARE-1,BUFUNDA,BUFUNDA DIVISION,-0.130218,30.517769,IBANDA
ENDAMA-1,KAMWIRI,KIJONGO,-0.0186657,30.4193342,IBANDA
JUBILEE STREET-1,KYEIKUCU,KAGANGO DIVISION,-0.0999612,30.4310497,IBANDA
KABUHWEJU-1,KANYWAMBOGO,KICUZI,-0.1515558,30.3340407,IBANDA
KABURO I-1,RUGAAGA,KEIHANGARA,-0.1998143,30.5757504,IBANDA
KAHUNGYE-1,KAYENJE,BUFUNDA DIVISION,-0.1847874,30.4867509,IBANDA
KAHUNGYE-2,KAYENJE,BUFUNDA DIVISION,-0.1897054,30.4730107,IBANDA
KANAMA I-1,NYAKATOOKYE,KAGANGO DIVISION,-0.0976518,30.4681047,IBANDA
KANAMA I-2,NYAKATOOKYE,KAGANGO DIVISION,-0.0967287,30.4696302,IBANDA
KARAMBI A-1,ITABYAMA,RUSHANGO TOWN COUNCIL,0.1301109,30.57811,IBANDA
KARANGARA-1,MPASHA,RUKIRI,-0.1984444,30.4386727,IBANDA
MUGARAMA I-1,KATEMBE,RUKIRI,-0.2568348,30.4293616,IBANDA
OMWITAAGI-1,NYANTSIMBO,ISHONGORORO TOWN COUNCIL,0.0274928,30.47439,IBANDA
OMWITAAGI-2,NYANTSIMBO,ISHONGORORO TOWN COUNCIL,0.0871756,30.49261,IBANDA
BUYUBU-1,BWANALIRA,BULAMOGI,0.6284987,33.43813,IGANGA
BUYUBU-2,BWANALIRA,BULAMOGI,0.61149,33.4291,IGANGA
BUYUBU-3,BWANALIRA,BULAMOGI,0.6241148,33.42241,IGANGA
KAKIRA-2,NASUTI,NAMBALE,0.7622303,33.5282186,IGANGA
LUGOBANGO-1,NAWANYINGI,NAWANYINGI,0.7161745,33.4538642,IGANGA
MUIRA-1,MUIRA,NAMBALE,0.7459407,33.4813049,IGANGA
NABITENDE B-1,KIDAAGO NABITENDE,NAMBALE,0.8638693,33.4972508,IGANGA
NAIBIRI NORTH-1,NAIBIRI,NAMBALE,0.8052956,33.531396,IGANGA
NAMUNDUDI C-1,BUKOONA,NAKALAMA,0.67827,33.5501984,IGANGA
NAMUSIISI I-1,KASAMBIKA,NABITENDE,0.8429697,33.4399182,IGANGA
AKAFUNDA-1,MASHA,MASHA,-0.6933788,30.774728,ISINGIRO
AKAFUNDA-2,MASHA,MASHA,-0.6156906,30.787459,ISINGIRO
KAGAAGA B-1,NGARAMA,NGARAMA,-0.9194679,30.8870986,ISINGIRO
KAGAAGA B-2,NGARAMA,NGARAMA,-0.934144,30.872587,ISINGIRO
KAGAAGA B-3,NGARAMA,NGARAMA,-0.8748953,30.8478324,ISINGIRO
KAGAAGA B-4,NGARAMA,NGARAMA,-0.8826707,30.880112,ISINGIRO
KAGANDO A-1,RUGAAGA,RUGAAGA,-0.8070657,30.9779865,ISINGIRO
KAGANDO A-2,RUGAAGA,RUGAAGA,-0.7851403,31.0186575,ISINGIRO
KAGANDO A-3,RUGAAGA,RUGAAGA,-0.847194,31.0220568,ISINGIRO
KARORA B-1,KIGARAGARA,KASHUMBA,-0.9857145,30.9345815,ISINGIRO
KYABIRIKWA-1,ISINGIRO TOWN COUNCIL,ISINGIRO TOWN COUNCIL,-0.7679933,30.8739824,ISINGIRO
KYABIRIKWA-2,ISINGIRO TOWN COUNCIL,ISINGIRO TOWN COUNCIL,-0.8260262,30.8111884,ISINGIRO
NYAKAYOJO-1,KIKAGATE,KIKAGATE,-0.9722819,30.7145365,ISINGIRO
NYANJAETAGYERA I-1,NYAKITUNDA,NYAKITUNDA,-0.8699855,30.698036,ISINGIRO
RWANTAHA A-1,RUSHASHA,RUSHASHA,-0.7221095,31.0223279,ISINGIRO
BUWAIRAMA-1,KIBIBI PARISH,BUDONDO,0.5397017,33.13373,JINJA
FACTORY-1,WALUKUBA WEST WARD,MASESE WALUKUBA DIVISION,0.4251837,33.22262,JINJA
GO MOJA-1,KAKIRA WARD,KAKIRA TOWN COUNCIL,0.496534,33.2938,JINJA
KAYALWE B LCI-1,BULUGO PARISH,BUYENGO,0.6781504,33.22191,JINJA
KYABIRWA-1,IVUNAMBA PARISH,BUDONDO,0.5125727,33.18429,JINJA
LINE MABATI-1,KABYAZA WARD,KAKIRA TOWN COUNCIL,0.5187451,33.30635,JINJA
MUTAI CENTRAL-1,KAGOMA PARISH,BUWENGE,0.5583659,33.221,JINJA
NAKIGO-1,MWIRI WARD,KAKIRA TOWN COUNCIL,0.4999138,33.27567,JINJA
NAMAGANGA-1,KISASI PARISH,BUSEDDE,0.58626,33.2762,JINJA
WANYANGE LAKE LCI-1,WANYANGE PARISH,MAFUBIRA,0.4638543,33.25879,JINJA
KAKUTA-1,LOPEDO,LODIKO,3.521864,34.23811,KAABONG
KALAPATA-1,LOMERUMA,LOYORO,3.37425,34.30177,KAABONG
KIDEPO NP-1,MORUNGOLE,KAMION,3.95829,34.10118,KAABONG
KIDEPO NP-2,MORUNGOLE,KAMION,3.821891,34.09087,KAABONG
LELEOKOT-1,LOKANAYANA,LOYORO,3.495853,34.22642,KAABONG
LOGUMASIRO-1,TOROI,LOYORO,3.312174,34.24736,KAABONG
LOKWAKARAMOE C-1,LOKWAKARAMOE,KAMION,3.725891,34.07309,KAABONG
NAKIDIIR-1,NAOYAGUM,KAWALAKOL,4.085994,33.97414,KAABONG
NARIWORE NORTH-1,LONGARO,SIDOK,3.28655,34.02423,KAABONG
TIMU FR-1,TIMU,KAMION,3.680712,34.36799,KAABONG
AHAISINGYE-1,KARWERU,MAZIBA,-1.3746898,30.1167596,KABALE
BURAMBIRA KATUNA-1,MUKARANGYE,KITUMBA,-1.4035224,29.9943872,KABALE
KAGOROGORO KYASANO-1,KYASANO,KAMUGANGUZI,-1.3907121,29.9571067,KABALE
KAGOROGORO NYAMIRYANGO-1,NYAMIRYANGO,BUTANDA,-1.389649,29.8934855,KABALE
KARIBA KAROBWA-2,KARORWA,BUKINDA,-1.2504181,30.1367075,KABALE
KASHENYI KITUMBA-1,KITUMBA,KITUMBA,-1.2873396,29.9810438,KABALE
KATEGURE-1,KIGATA,KYANAMIRA,-1.3028339,30.0438925,KABALE
KIGARAMA C-1,NYANJA,MAZIBA,-1.2830653,30.1084819,KABALE
KIGARAMA-1,RWANYENA,RUBAYA,-1.357091,29.9434254,KABALE
KYABAGARA-1,KAHUNGYE,BUTANDA,-1.459344,29.9402113,KABALE
KYAMAKAMABA-1,NYAKASHARARA,KAHARO,-1.2551172,30.0668924,KABALE
KYAMAKAMBA KAHARO-1,KAHARO,KAHARO,-1.2166323,30.0501447,KABALE
MUSHENYI-1,KARUJANGA,RUBAYA,-1.4404022,29.9786925,KABALE
NYAMABARE BUTANDA-1,BUTANDA,BUTANDA,-1.4272029,29.9030812,KABALE
OMURURINDA-1,KICUMBI,KAMUGANGUZI,-1.3493819,29.9942712,KABALE
RUSHAMBYA-1,NYABUSHABI,KYANAMIRA,-1.2265643,30.0189181,KABALE
RUSHOMO-1,BIRAMBO,MAZIBA,-1.3292897,30.1075643,KABALE
RUTARE-1,RWENE,BUHARA,-1.4000314,30.0330059,KABALE
RWAKASHENDWA-1,RUGARAMA,MAZIBA,-1.3003607,30.1485905,KABALE
RWAMACANKA-1,KITANGA,BUHARA,-1.3488796,30.0635948,KABALE
BUTUKU I-1,KAHUNA,KIJURA TOWN COUNCIL,0.8192976,30.36026,KABAROLE
KAGOTE D-1,KAGOTE,WESTERN DIVISION,0.6681414,30.2736,KABAROLE
KAISAGARA-1,KAISAGARA,KIJURA TOWN COUNCIL,0.8695221,30.40222,KABAROLE
KANYANTE-1,NYABWEYA,KASENDA,0.2871741,30.31124,KABAROLE
KANYANTE-2,NYABWEYA,KASENDA,0.4055343,30.29935,KABAROLE
KASESENGE-1,KABENDE,HAKIBAALE,0.9103055,30.49666,KABAROLE
KASESENGE-2,KABENDE,HAKIBAALE,0.902751,30.5025298,KABAROLE
KASESENGE-3,KABENDE,HAKIBAALE,0.8407101,30.45499,KABAROLE
KIMUHONDE-1,KASIISI,KIKO TOWN COUNCIL,0.573446,30.316036,KABAROLE
KITONYA-1,KAMABALE,KARANGURA,0.6397389,30.1611,KABAROLE
KYAWANKADA-1,KAHANGI,HAKIBAALE,0.7019465,30.41189,KABAROLE
MAKOBYO-1,KYANYAWARA,KIKO TOWN COUNCIL,0.5537348,30.33933,KABAROLE
MUBALI-1,KYEREREZI,KIJURA TOWN COUNCIL,0.7943276,30.40966,KABAROLE
MUGAMBA-1,NYANTABOOMA,KICWAMBA,0.6855051,30.2930622,KABAROLE
MUGAMBA-2,NYANTABOOMA,KICWAMBA,0.7345426,30.30499,KABAROLE
MUHUMBU-1,KIBURARA,HAKIBAALE,0.6906325,30.35408,KABAROLE
NYABIBYA-1,KIHONDO,KICWAMBA,0.698375,30.20085,KABAROLE
NYABINAMBA-1,NYABUBAALE,KIKO TOWN COUNCIL,0.6111336,30.35212,KABAROLE
NYANSOZI-1,KIBOHA,MUGUSU TOWN COUNCIL,0.6068714,30.23257,KABAROLE
RUSENYI B-1,RUTOMA,RUTEETE,0.559591,30.31728,KABAROLE
ACWALI-1,SWAGERE,OCHERO,1.569267,33.00636,KABERAMAIDO
ADOK-1,KORYAMO,ALWA,1.830306,33.19569,KABERAMAIDO
AGULE-1,KAGAA,OCHERO,1.658869,33.0295,KABERAMAIDO
AGULU-1,APERIKIRA,APERIKIRA,1.773338,33.23936,KABERAMAIDO
ALAM A-1,KANYALAM,OCHERO,1.631458,33.06474,KABERAMAIDO
GWER-1,OKAPEL,APERIKIRA,1.710486,33.21597,KABERAMAIDO
KAKADO-1,OKILLE,KOBULUBULU,1.691949,33.10498,KABERAMAIDO
KAKADO-2,OKILLE,KOBULUBULU,1.692673,33.1581,KABERAMAIDO
OMODOI B-1,PALATAU,ALWA,1.801328,33.1543,KABERAMAIDO
OYAMAI-1,KABERAMAIDO,KABERAMAIDO,1.753471,33.13691,KABERAMAIDO
KASOJO-1,RWABARANGA,MPEEFU,1.0188076,30.6531657,KAGADI
KITOORO C-1,KITOORO,KIRYANGA,1.042091,31.104917,KAGADI
KYABAYAGA B-1,MAIRIRWE,BWIKARA,0.9911586,30.741248,KAGADI
MABAALE B-1,NYAKARONGO,BWIKARA,0.9664501,30.6223149,KAGADI
NAMALEMBO C-1,NYAMASA,BWIKARA,0.9053604,30.6662345,KAGADI
NYABUGANDO C-1,BURORA,BURORA,1.1085354,30.9067615,KAGADI
NYAMIRINGA-1,KIKONDA,KIRYANGA,1.1240569,31.0601126,KAGADI
RUTOOMA-2,RUGASHARI,RUGASHARI,1.0915925,30.8213155,KAGADI
RWAMABALE A-1,BUSIRABO,KAGADI,0.870681,30.835096,KAGADI
RWENSENENE B-1,RUBIRIZI,MPEEFU,1.101518,30.6833517,KAGADI
KABUUBWA WEST-1,KITUTUMA,NKOOKO,0.865885,31.41325,KAKUMIRO
KATOLERWA-1,KIRIISA,KITAIHUKA TOWN COUNCIL,0.991244,31.2604,KAKUMIRO
KIJANGI-1,KIJANGI,KAKINDO,1.014911,31.21318,KAKUMIRO
KIRYAMASASA-1,KIJWENGE,NALWEYO,1.051896,31.29092,KAKUMIRO
KYABANYUMYA-1,KAKAYO,KASAMBYA,0.9387234,31.2659,KAKUMIRO
KYAKIJUUTO-1,KATIKARA,KISIITA,1.18273,31.31536,KAKUMIRO
MARONGO-2,RUKUNYU,KAKINDO,1.086896,31.16651,KAKUMIRO
MASSA-1,KINUUNA,KITAIHUKA TOWN COUNCIL,1.086346,31.24824,KAKUMIRO
NYABINGOLA-1,ISUNGA,NKOOKO,0.9015905,31.37373,KAKUMIRO
RWEMIRAMA-1,KISIITA,KISIITA,1.104661,31.38105,KAKUMIRO
AKUYA-1,OGWOLO,ANYARA,1.965787,33.29764,KALAKI
AKUYA-2,OGWOLO,ANYARA,1.984288,33.30674,KALAKI
KADINYA-1,KADINYA,KALAKI,1.799076,33.36092,KALAKI
KAKORE-1,LWALA,OTUBOI,1.835353,33.28252,KALAKI
KOMOLO-1,ANYARA,ANYARA,2.004262,33.33672,KALAKI
KOTINI-1,OCERAKUL,BULULU,1.707709,33.36869,KALAKI
OKONGOL-1,KAKERE,KALAKI,1.874364,33.32182,KALAKI
ONGICAI-1,OPILITOK,OTUBOI,1.921466,33.27323,KALAKI
OTOLE-1,KADIE,OTUBOI,1.906008,33.32096,KALAKI
SANGA BWIRE-1,KIBIMO,BULULU,1.708884,33.28496,KALAKI
BUJUMBA BUYOGA-1,BUJUMBA,BUJJUMBA,-0.3515157,32.2574595,KALANGALA
BUWAZI-1,BUZINGO,KYAMUSWA,-0.4873538,32.4725135,KALANGALA
BUWAZI-2,BUZINGO,KYAMUSWA,-0.4446562,32.5061703,KALANGALA
BUYIRI-1,BWENDERO,BUJJUMBA,-0.4604924,32.262998,KALANGALA
KALANGALA A-1,KALANGALA B,KALANGALA TOWN COUNCIL,-0.3176154,32.2928636,KALANGALA
KASEKULO-1,BBETA,MUGOYE,-0.3060626,32.1505236,KALANGALA
KASEKULO-2,BBETA,MUGOYE,-0.2650486,32.1231479,KALANGALA
LWABALEGA-1,MULABANA,BUJJUMBA,-0.4896931,32.1873052,KALANGALA
NTUUWA-1,BUWANGA,KYAMUSWA,-0.4127546,32.5119953,KALANGALA
BUDINI MISSION-1,BUDINI,KALIRO TOWN COUNCIL,0.9226362,33.49993,KALIRO
BUKYESA-1,KIYUNGA,BUDOMERO,0.9459962,33.45534,KALIRO
BULANGIRA-1,NAIGOMBWA,KALIRO TOWN COUNCIL,0.8924099,33.51835,KALIRO
BULANGIRA-2,NAIGOMBWA,KALIRO TOWN COUNCIL,0.9068314,33.5141,KALIRO
BUTESA-1,BWAYUYA,KASOKWE,0.9432614,33.49729,KALIRO
KASOKWE NKALU-1,KASOKWE,KASOKWE,0.9240837,33.52142,KALIRO
NAKABAALE-1,KYANI,BUMANYA,0.9633723,33.53373,KALIRO
NAKALANGA-1,BUGONZA,NAMUGONGO,0.9088832,33.4816,KALIRO
NAKALANGA-2,BUGONZA,NAMUGONGO,0.9204262,33.46309,KALIRO
NATWANA-1,BUTEGE,NAMUGONGO,0.8875574,33.4742,KALIRO
BWESA-1,BWESA,LWABENGE,-0.0078533,31.7911378,KALUNGU
BWESA-2,BWESA,LWABENGE,-0.0271289,31.7857161,KALUNGU
KABAALE-1,KABAALE,KYAMULIIBWA,-0.0962546,31.8072753,KALUNGU
KABALE AB-1,KIBISI,LWABENGE,-0.000623,31.7115487,KALUNGU
KABALE AB-2,KIBISI,LWABENGE,-0.0225746,31.7408421,KALUNGU
KALUNGI TC-1,KALUNGU,KALUNGU TOWN COUNCIL,-0.1767327,31.7477065,KALUNGU
KASABBALE-1,KISAWA WARD,KALUNGU TOWN COUNCIL,-0.1851127,31.7777684,KALUNGU
KAYUNGA-1,KITI,BUKULULA,-0.0454304,31.8587033,KALUNGU
KAYUNGA-3,KITI,BUKULULA,-0.0829679,31.8438138,KALUNGU
KIGO-2,KASANJE,KALUNGU,-0.2678867,31.7554351,KALUNGU
KIGONYA-1,KALIRO,KALUNGU,-0.2100702,31.7250139,KALUNGU
KIKOOTA-1,BUGOMOLA,LWABENGE,0.0538256,31.67261,KALUNGU
KISUULA B-1,KYAMULIBWA,KYAMULIIBWA,-0.110471,31.7588976,KALUNGU
KISUULA B-2,KYAMULIBWA,KYAMULIIBWA,-0.0876544,31.7746844,KALUNGU
LUBUMBA-1,CENTRAL WARD,LUKAYA TOWN COUNCIL,-0.1436299,31.8762526,KALUNGU
MUKONO VILLAGE-1,MUKOKO,BUKULULA,-0.1740026,31.8845487,KALUNGU
NAMWANZI-1,BUGONZI,BUKULULA,-0.2417389,31.832359,KALUNGU
NAMWANZI-2,BUGONZI,BUKULULA,-0.2187367,31.8694533,KALUNGU
SEETA-1,BWASANDEKU,KALUNGU,-0.1125552,31.703448,KALUNGU
ZINGA-1,KASAALI,BUKULULA,-0.2296358,31.7965435,KALUNGU
KINAWATAKA-1,MBUYA I,NAKAWA,0.3367669,32.6320999,KAMPALA
MARKET B-1,KIBULI,MAKINDYE,0.3046686,32.5937925,KAMPALA
BUDHUBIRWA -1,BUSANDHA,BUGULUMBYA,0.7904552,33.24191,KAMULI
BUDHUBIRWA -2,BUSANDHA,BUGULUMBYA,0.7778721,33.24599,KAMULI
BUGODHA-1,BUGONDHA,MBULAMUTI,0.8110015,33.05499,KAMULI
BUGOGOLO-1,NAWANENDE,BUGULUMBYA,0.7809725,33.19522,KAMULI
BUGULU-1,KASOLWE,BALAWOLI,1.08443,33.10671,KAMULI
BUKAMBE BUBWOIRA-1,KIYUNGA,MBULAMUTI,0.8151734,33.15559,KAMULI
BULONDO A-1,NAWATUMBI,NAWANYAGO,0.775385,33.13124,KAMULI
BUNANANGWE-1,NALUWOLI,BUTANSI,0.9500405,33.04454,KAMULI
BUSOKO-1,NAMWENDWA,NAMWENDWA,0.9083639,33.25662,KAMULI
BUSUSWA-1,BALOPA,BULOPA,0.831354,33.25687,KAMULI
KAGORORA A-1,MALERE,BIGULI,0.39259,30.83222,KAMWENGE
KAKINGA-1,BIHANGA,BIHANGA,0.2330257,30.60979,KAMWENGE
KANYONZA I-1,KABEREBERE KIJUNGU,BIHANGA,0.2260343,30.63767,KAMWENGE
KATONGA-1,BIGULI,BIGULI,0.2811026,30.78423,KAMWENGE
KATONGA-2,BIGULI,BIGULI,0.379289,30.84891,KAMWENGE
KIBALE NATIONAL PARK-1,RUGONJO,KAHUNGE,0.3201897,30.39289,KAMWENGE
KIBALE NATIONAL PARK-2,RUGONJO,KAHUNGE,0.2907611,30.39502,KAMWENGE
KIGANDO-1,NTONWA,BWIZI,0.4646033,30.71484,KAMWENGE
KYAKARAFA I-1,KYAKARAFA,BUSIRIBA,0.3586222,30.48302,KAMWENGE
KYENKUBA-1,KAHONDO,BUSIRIBA,0.5034275,30.42859,KAMWENGE
KYENKUBA-2,KAHONDO,BUSIRIBA,0.483197,30.40495,KAMWENGE
MUKONO-1,IRUHURA,KABAMBIRO,0.1250912,30.50232,KAMWENGE
MUNYUMA-1,KAMPALA B,BIGULI,0.4136014,30.7761,KAMWENGE
MUTWE-1,NKOMA,NKOMA,0.2642763,30.69773,KAMWENGE
MUTWE-2,NKOMA,NKOMA,0.2723774,30.76677,KAMWENGE
NKONI II-1,BWIZI,BWIZI,0.355144,30.75322,KAMWENGE
RUGARAMA-1,NKONGORO,KAMWENGE,0.164997,30.36305,KAMWENGE
RUSHOROZA-1,KIZIBA,KAMWENGE,0.2376214,30.33945,KAMWENGE
RWEMPIKYI II-1,KYAKANYEMERA,KAHUNGE,0.2331698,30.46703,KAMWENGE
RWENGOBE-1,BUJONGOBE,BUSIRIBA,0.359254,30.39892,KAMWENGE
BURAMEIZI FR-1,Karubeizi,NYAKINONI,-0.7453172,29.737609,KANUNGU
IRARO-1,MUKONO,KAYONZA,-0.9530249,29.6437044,KANUNGU
KANGYEYO-1,KYESHERO,KAYONZA,-0.9227438,29.6108973,KANUNGU
KIGAGA-1,NGARA,MPUNGU,-0.9751108,29.7591354,KANUNGU
KIRAGIRO-1,NYARURAMBI,RUGYEYO,-0.886048,29.805682,KANUNGU
KITOOHA-1,NYARURAMBI,KATETE,-0.7649625,29.7875947,KANUNGU
KYAMAGOTE-1,WESTERN WARD,KANUNGU TOWN COUNCIL,-0.9091516,29.7591149,KANUNGU
KYOZI-1,KIHEMBE,KANYANTOROGO,-0.8109857,29.6627518,KANUNGU
KYOZI-2,KIHEMBE,KANYANTOROGO,-0.8260546,29.6457265,KANUNGU
MASHAKU II-1,MASHAKU,NYAMIRAMA,-0.704209,29.785571,KANUNGU
NYABUBARE-1,NYAMIGOYE,KANYANTOROGO,-0.8610106,29.6745599,KANUNGU
NYAKARAMBI-1,KIHANDA,KIRIMA,-0.8470105,29.7459124,KANUNGU
NYAKATUNGURU-1,RUHANDAGAZI,KAMBUGA,-0.8220131,29.7937255,KANUNGU
NYANGA-1,NYANGA,NYANGA,-0.7263355,29.6659252,KANUNGU
NYARURAMBI-1,RUSHOROZA,KIHIIHI,-0.5691812,29.6969914,KANUNGU
NYARURAMBI-2,RUSHOROZA,KIHIIHI,-0.625001,29.6970176,KANUNGU
NYARURAMBI-3,RUSHOROZA,KIHIIHI,-0.680277,29.737175,KANUNGU
RUHAGO-1,MURAMBA,RUTENGA,-0.9739195,29.8261194,KANUNGU
RWAMIYUMBU-1,KARANGARA,KAYONZA,-0.9107568,29.6781704,KANUNGU
RWENYERERE B B-1,BIHOMBORWA WARD,KIHIIHI TOWN COUNCIL,-0.7624941,29.6727072,KANUNGU
CHEMARE-1,KABEYWA,KABEYWA,1.303089,34.37897,KAPCHORWA
KAPKWATA-1,CHEMOSONG,CHEMA,1.38823,34.39062,KAPCHORWA
KAPSEP-1,SENGWEL,KAPSINDA,1.362521,34.35761,KAPCHORWA
KOKWOMAWE-1,TEGERES,WESTERN DIVISION,1.363695,34.42031,KAPCHORWA
LOCH-1,WERE,KASEREM,1.320344,34.35762,KAPCHORWA
MUNDA-1,KAPLELKO,WESTERN DIVISION,1.425399,34.38958,KAPCHORWA
NATEMA-1,KIMAWA,KAWOWO,1.340133,34.32739,KAPCHORWA
NGARYOMNET-1,KAPTOKWOI,KAPTANYA,1.42231,34.45011,KAPCHORWA
SUMATON-1,KWOTI,EASTERN DIVISION,1.352055,34.47433,KAPCHORWA
TAKAM-1,KAPKWINGI,WESTERN DIVISION,1.380139,34.45004,KAPCHORWA
APOPONG-1,KAPELEBYONG,KAPELEBYONG,2.2646307,33.713018,KAPELEBYONG
OKOBOI-1,OKOBOI,KAPELEBYONG,2.2192591,33.8792076,KAPELEBYONG
GRAZING AREA-1,LOLELIA,LOLELIA,3.499912,33.94592,KARENGA
KAABIRKICHIR-1,LOTELELEIT,LOLELIA,3.350278,33.84024,KARENGA
LOLUKUL SOUTH-1,NAKITOIT,NAPORE KARENGA,3.606959,33.63165,KARENGA
LOUKOMOR-1,LOMEJ,KAWALAKOL,3.980113,33.84217,KARENGA
LOUKOMOR-2,LOMEJ,KAWALAKOL,3.862339,33.83694,KARENGA
NARYONOMOR-1,KAKWANGA,LOBALANGIT,3.530813,33.79222,KARENGA
NASEPERWAE-1,NASEPERWAE,KAWALAKOL,3.726235,33.55053,KARENGA
NASEPERWAE-2,NASEPERWAE,KAWALAKOL,3.822252,33.66661,KARENGA
NASEPERWAE-3,NASEPERWAE,KAWALAKOL,3.765291,33.9276,KARENGA
NASEPERWAE-4,NASEPERWAE,KAWALAKOL,3.702531,33.79392,KARENGA
BUSUNGA-1,KABIRIZI,LAKE KATWE,-0.0078197,29.8904124,KASESE
BUWATHA-1,BUNYANDIKO,KILEMBE,0.204232,29.98001,KASESE
ISAAZI-1,NYAMUGASANI,NYAKATONZI,-0.0698371,29.8535679,KASESE
KANYATETE-1,KANAMBA,KARUSANDARA,0.2269024,30.20273,KASESE
KARUSANDARA-1,KARUSANDARA,KARUSANDARA,0.2153677,30.16246,KASESE
KASUNGWA-1,MUBUKU TOWN BOARD,MALIBA,0.2788587,30.14655,KASESE
KATALEBA-1,KALONGE,KYARUMBA,0.17128,29.96465,KASESE
KATEBE I-1,KATEBE,MALIBA,0.3577436,30.14169,KASESE
KIHARA-1,RUKOKI,NYAMWAMBA DIVISION,0.215387,30.09745,KASESE
KISAMBA I-1,BUGOYE,BUGOYE,0.3002695,30.0706,KASESE
KISANGI FOREST RESERVE-1,RUGENDABARA,KITSWAMBA,0.2985443,30.21817,KASESE
KISANGI FOREST RESERVE-2,RUGENDABARA,KITSWAMBA,0.294443,30.27738,KASESE
MPUMURO-1,BUHUNGA,MALIBA,0.3379689,30.1111,KASESE
NYABIBWA-1,BUGHAGHURA,RUKOKI,0.2248375,30.04499,KASESE
NYAKIRANGO I-1,KATHOLHU,NYAKIYUMBU,-0.0405873,29.7973799,KASESE
QUEEN ELIZABETH NATIONAL PARK-1,MURUTI,NYAKATONZI,-0.0832857,29.8042576,KASESE
RWESANDE II-1,RWESANDE,KYABARUNGIRA,0.3985648,30.13982,KASESE
SEBWE-1,SCHEME,NYAMWAMBA DIVISION,0.1949195,30.13869,KASESE
TOP HILL-1,KYARUKARA,KATWE KABATORO TOWN COUNCIL,-0.1362799,29.8799873,KASESE
UPPER KENDAHI-1,KENDAHI,HIMA TOWN COUNCIL,0.304916,30.18262,KASESE
BULYANKUYEGE-1,KAMUSENENE,MANYOGASEKA,0.3418659,31.67123,KASSANDA
KALAMA MYANZI-1,MYANZI,MYANZI,0.3796043,31.86184,KASSANDA
KALAMA MYANZI-2,MYANZI,MYANZI,0.4384859,31.89414,KASSANDA
KALUNGI KITUMBI-1,KITUMBI,KITUMBI,0.7309432,31.70604,KASSANDA
KAYUNGA KYAKATEBE-1,KYAKATEBE,NALUTUNTU,0.4237736,31.77798,KASSANDA
KIGOGWA-1,NAMIRINGA,KASSANDA,0.5299391,31.7783,KASSANDA
LUGONGWE-1,LUGINGI,KITUMBI,0.6435506,31.74753,KASSANDA
MAKONZI A-1,KITONGO,KASSANDA,0.5674087,31.82754,KASSANDA
NAKATEETE A-1,NAKATEETE,KALWANA,0.5259065,31.68929,KASSANDA
NAMUGANGA II-1,NALUTUNTU,NALUTUNTU,0.4797974,31.79235,KASSANDA
OBARUTE-1,OMUKUNY,ONGONGOJA,2.0718004,34.0066375,KATAKWI
OKWEE-1,KAIKAMOSING,NGARIAM,1.8784741,34.1843911,KATAKWI
GAYAZA-1,KAVULE,BBAALE,1.054098,32.89192,KAYUNGA
KAKOOGE-1,KAFUMBA,KAYONZA,0.8781953,32.95359,KAYUNGA
KALIGOYA-1,NAKYESANJA,KAYONZA,0.942469,32.84158,KAYUNGA
KIWOOZA-1,NSOTOKA,KAYUNGA,0.6839749,32.98803,KAYUNGA
MASEMBE-1,NAMUSAALA,BUSANA,0.8412052,33.00898,KAYUNGA
MASEMBE-2,NAMUSAALA,BUSANA,0.8384567,33.00324,KAYUNGA
NABITULI-1,NAMAYUGE,GALIRAAYA,1.251271,32.84946,KAYUNGA
NAKIRUBI-1,SEETA NYIIZE,KANGULUMIRA,0.561822,33.073684,KAYUNGA
NEKOYEDDE-1,NABUGANYI,BUSANA,0.8041186,33.01114,KAYUNGA
NEKOYEDDE-2,NABUGANYI,BUSANA,0.8123099,33.00677,KAYUNGA
AKAFUNJO-1,NSHUNGA,NKUNGU,0.1851017,30.7712872,KAZO
AKASHAYI-1,IBAARE,KAZO,0.003267,30.7483836,KAZO
BISYA-1,RWEMIKOMA,RWEMIKOMA,0.0442456,30.8868753,KAZO
BUGARIHE I-1,BUGARIHE,RWEMIKOMA,0.0378292,30.7717284,KAZO
BUREMBA-1,KIJOOHA,BUREMBA,0.1227774,30.7252832,KAZO
BYABASITA-1,RWIGI,BURUNGA,0.0266659,30.9234117,KAZO
KAKYERA-1,NTAMBAZI,KAZO,-0.0483744,30.6922167,KAZO
KASHENYI-1,KAYANGA,KAZO,-0.1201204,30.7531253,KAZO
KASHENYI-2,KAYANGA,KAZO,-0.1129564,30.7587454,KAZO
KATENGYETO-1,KIJUMA,RWEMIKOMA,0.0170054,30.8690831,KAZO
BUGUMA-1,NKENDA,MATALE,0.7099127,31.13924,KIBAALE
BUGUMA-2,NKENDA,MATALE,0.703802,31.13676,KIBAALE
KIGALYA-1,BUJOGORO,NYAMARUNDA,0.8294076,30.86414,KIBAALE
KIGALYA-2,BUJOGORO,NYAMARUNDA,0.8405396,30.91462,KIBAALE
KISOJO-1,KISOJO,KYEBANDO,0.8608104,31.09484,KIBAALE
